PWVmidTim        PW
20190729/0415   -9.9
20190729/0445   -9.9
20190729/0515   -9.9
20190729/0545   -9.9
20190729/0615   -9.9
20190729/0645   -9.9
20190729/0715   -9.9
20190729/0745   -9.9
20190729/0815   -9.9
20190729/0845   -9.9
20190729/0915   -9.9
20190729/0945   -9.9
20190729/1015   -9.9
20190729/1045   -9.9
20190729/1115   -9.9
20190729/1145   -9.9
20190729/1215   -9.9
20190729/1245   -9.9
20190729/1315   -9.9
20190729/1345   -9.9
20190729/1415   -9.9
20190729/1445   -9.9
20190729/1515   -9.9
20190729/1545   -9.9
20190729/1615   -9.9
20190729/1645   -9.9
20190729/1715   -9.9
20190729/1745   -9.9
20190729/1815   -9.9
20190729/1845   -9.9
20190729/1915   -9.9
20190729/1945   -9.9
20190729/2015   -9.9
20190729/2045   -9.9
20190729/2115   -9.9
20190729/2145   -9.9
20190729/2215   -9.9
20190729/2245   -9.9
20190729/2315   -9.9
20190729/2345   -9.9
20190730/0015   -9.9
20190730/0045   -9.9
20190730/0115   -9.9
20190730/0145   -9.9
20190730/0215   -9.9
20190730/0245   -9.9
20190730/0315   -9.9
20190730/0345   -9.9
20190730/0415   -9.9
20190730/0445   -9.9
20190730/0515   -9.9
20190730/0545   -9.9
20190730/0615   -9.9
20190730/0645   -9.9
20190730/0715   -9.9
20190730/0745   -9.9
20190730/0815   -9.9
20190730/0845   -9.9
20190730/0915   -9.9
20190730/0945   -9.9
20190730/1015   -9.9
20190730/1045   -9.9
20190730/1115   -9.9
20190730/1145   -9.9
20190730/1215   -9.9
20190730/1245   -9.9
20190730/1315   -9.9
20190730/1345   -9.9
20190730/1415   -9.9
20190730/1445   -9.9
20190730/1515   -9.9
20190730/1545   -9.9
20190730/1615   -9.9
20190730/1645   -9.9
20190730/1715   -9.9
20190730/1745   -9.9
20190730/1815   -9.9
20190730/1845   -9.9
20190730/1915   -9.9
20190730/1945   -9.9
20190730/2015   -9.9
20190730/2045   -9.9
20190730/2115   -9.9
20190730/2145   -9.9
20190730/2215   -9.9
20190730/2245   -9.9
20190730/2315   -9.9
20190730/2345   -9.9
20190731/0015   -9.9
20190731/0045   -9.9
20190731/0115   -9.9
20190731/0145   -9.9
20190731/0215   -9.9
20190731/0245   -9.9
20190731/0315   -9.9
20190731/0345   -9.9
20190731/0415   -9.9
20190731/0445   -9.9
20190731/0515   -9.9
20190731/0545   -9.9
20190731/0615   -9.9
20190731/0645   -9.9
20190731/0715   -9.9
20190731/0745   -9.9
20190731/0815   -9.9
20190731/0845   -9.9
20190731/0915   -9.9
20190731/0945   -9.9
20190731/1015   -9.9
20190731/1045   -9.9
20190731/1115   -9.9
20190731/1145   -9.9
20190731/1215   -9.9
20190731/1245   -9.9
20190731/1315   -9.9
20190731/1345   -9.9
20190731/1415   -9.9
20190731/1445   -9.9
20190731/1515   -9.9
20190731/1545   -9.9
20190731/1615   -9.9
20190731/1645   -9.9
20190731/1715   -9.9
20190731/1745   -9.9
20190731/1815   -9.9
20190731/1845   -9.9
20190731/1915   -9.9
20190731/1945   -9.9
20190731/2015   -9.9
20190731/2045   -9.9
20190731/2115   -9.9
20190731/2145   -9.9
20190731/2215   -9.9
20190731/2245   -9.9
20190731/2315   -9.9
20190731/2345   -9.9
20190801/0015   -9.9
20190801/0045   -9.9
20190801/0115   -9.9
20190801/0145   -9.9
20190801/0215   -9.9
20190801/0245   -9.9
20190801/0315   -9.9
20190801/0345   -9.9
20190801/0415   -9.9
20190801/0445   -9.9
20190801/0515   -9.9
20190801/0545   -9.9
20190801/0615   -9.9
20190801/0645   -9.9
20190801/0715   -9.9
20190801/0745   -9.9
20190801/0815   -9.9
20190801/0845   -9.9
20190801/0915   -9.9
20190801/0945   -9.9
20190801/1015   -9.9
20190801/1045   -9.9
20190801/1115   -9.9
20190801/1145   -9.9
20190801/1215   -9.9
20190801/1245   -9.9
20190801/1315   -9.9
20190801/1345   -9.9
20190801/1415   -9.9
20190801/1445   -9.9
20190801/1515   -9.9
20190801/1545   -9.9
20190801/1615   -9.9
20190801/1645   -9.9
20190801/1715   -9.9
20190801/1745   -9.9
20190801/1815   -9.9
20190801/1845   -9.9
20190801/1915   -9.9
20190801/1945   -9.9
20190801/2015   -9.9
20190801/2045   -9.9
20190801/2115   -9.9
20190801/2145   -9.9
20190801/2215   -9.9
20190801/2245   -9.9
20190801/2315   -9.9
20190801/2345   -9.9
20190802/0015   -9.9
20190802/0045   -9.9
20190802/0115   -9.9
20190802/0145   -9.9
20190802/0215   -9.9
20190802/0245   -9.9
20190802/0315   -9.9
20190802/0345   -9.9
20190802/0415   -9.9
20190802/0445   -9.9
20190802/0515   -9.9
20190802/0545   -9.9
20190802/0615   -9.9
20190802/0645   -9.9
20190802/0715   -9.9
20190802/0745   -9.9
20190802/0815   -9.9
20190802/0845   -9.9
20190802/0915   -9.9
20190802/0945   -9.9
20190802/1015   -9.9
20190802/1045   -9.9
20190802/1115   -9.9
20190802/1145   -9.9
20190802/1215   -9.9
20190802/1245   -9.9
20190802/1315   -9.9
20190802/1345   -9.9
20190802/1415   -9.9
20190802/1445   -9.9
20190802/1515   -9.9
20190802/1545   -9.9
20190802/1615   -9.9
20190802/1645   -9.9
20190802/1715   -9.9
20190802/1745   -9.9
20190802/1815   -9.9
20190802/1845   -9.9
20190802/1915   -9.9
20190802/1945   -9.9
20190802/2015   -9.9
20190802/2045   -9.9
20190802/2115   -9.9
20190802/2145   -9.9
20190802/2215   -9.9
20190802/2245   -9.9
20190802/2315   -9.9
20190802/2345   -9.9
20190803/0015   -9.9
20190803/0045   -9.9
20190803/0115   -9.9
20190803/0145   -9.9
20190803/0215   -9.9
20190803/0245   -9.9
20190803/0315   -9.9
20190803/0345   -9.9
20190803/0415   -9.9
20190803/0445   -9.9
20190803/0515   -9.9
20190803/0545   -9.9
20190803/0615   -9.9
20190803/0645   -9.9
20190803/0715   -9.9
20190803/0745   -9.9
20190803/0815   -9.9
20190803/0845   -9.9
20190803/0915   -9.9
20190803/0945   -9.9
20190803/1015   -9.9
20190803/1045   -9.9
20190803/1115   -9.9
20190803/1145   -9.9
20190803/1215   -9.9
20190803/1245   -9.9
20190803/1315   -9.9
20190803/1345   -9.9
20190803/1415   -9.9
20190803/1445   -9.9
20190803/1515   -9.9
20190803/1545   -9.9
20190803/1615   -9.9
20190803/1645   -9.9
20190803/1715   -9.9
20190803/1745   -9.9
20190803/1815   -9.9
20190803/1845   -9.9
20190803/1915   -9.9
20190803/1945   -9.9
20190803/2015   -9.9
20190803/2045   -9.9
20190803/2115   -9.9
20190803/2145   -9.9
20190803/2215   -9.9
20190803/2245   -9.9
20190803/2315   -9.9
20190803/2345   -9.9
20190804/0015   -9.9
20190804/0045   -9.9
20190804/0115   -9.9
20190804/0145   -9.9
20190804/0215   -9.9
20190804/0245   -9.9
20190804/0315   -9.9
20190804/0345   -9.9
20190804/0415   -9.9
20190804/0445   -9.9
20190804/0515   -9.9
20190804/0545   -9.9
20190804/0615   -9.9
20190804/0645   -9.9
20190804/0715   -9.9
20190804/0745   -9.9
20190804/0815   -9.9
20190804/0845   -9.9
20190804/0915   -9.9
20190804/0945   -9.9
20190804/1015   -9.9
20190804/1045   -9.9
20190804/1115   -9.9
20190804/1145   -9.9
20190804/1215   -9.9
20190804/1245   -9.9
20190804/1315   -9.9
20190804/1345   -9.9
20190804/1415   -9.9
20190804/1445   -9.9
20190804/1515   -9.9
20190804/1545   -9.9
20190804/1615   -9.9
20190804/1645   -9.9
20190804/1715   -9.9
20190804/1745   -9.9
20190804/1815   -9.9
20190804/1845   -9.9
20190804/1915   -9.9
20190804/1945   -9.9
20190804/2015   -9.9
20190804/2045   -9.9
20190804/2115   -9.9
20190804/2145   -9.9
20190804/2215   -9.9
20190804/2245   -9.9
20190804/2315   -9.9
20190804/2345   -9.9
20190805/0015   -9.9
20190805/0045   -9.9
20190805/0115   -9.9
20190805/0145   -9.9
20190805/0215   -9.9
20190805/0245   -9.9
20190805/0315   -9.9
20190805/0345   -9.9
20190805/0415   -9.9
20190805/0445   -9.9
20190805/0515   -9.9
20190805/0545   -9.9
20190805/0615   -9.9
20190805/0645   -9.9
20190805/0715   -9.9
20190805/0745   -9.9
20190805/0815   -9.9
20190805/0845   -9.9
20190805/0915   -9.9
20190805/0945   -9.9
20190805/1015   -9.9
20190805/1045   -9.9
20190805/1115   -9.9
20190805/1145   -9.9
20190805/1215   -9.9
20190805/1245   -9.9
20190805/1315   -9.9
20190805/1345   -9.9
20190805/1415   -9.9
20190805/1445   -9.9
20190805/1515   -9.9
20190805/1545   -9.9
20190805/1615   -9.9
20190805/1645   -9.9
20190805/1715   -9.9
20190805/1745   -9.9
20190805/1815   -9.9
20190805/1845   -9.9
20190805/1915   -9.9
20190805/1945   -9.9
20190805/2015   -9.9
20190805/2045   -9.9
20190805/2115   -9.9
20190805/2145   -9.9
20190805/2215   -9.9
20190805/2245   -9.9
20190805/2315   -9.9
20190805/2345   -9.9
20190806/0015   -9.9
20190806/0045   -9.9
20190806/0115   -9.9
20190806/0145   -9.9
20190806/0215   -9.9
20190806/0245   -9.9
20190806/0315   -9.9
20190806/0345   -9.9
20190806/0415   -9.9
20190806/0445   -9.9
20190806/0515   -9.9
20190806/0545   -9.9
20190806/0615   -9.9
20190806/0645   -9.9
20190806/0715   -9.9
20190806/0745   -9.9
20190806/0815   -9.9
20190806/0845   -9.9
20190806/0915   -9.9
20190806/0945   -9.9
20190806/1015   -9.9
20190806/1045   -9.9
20190806/1115   -9.9
20190806/1145   -9.9
20190806/1215   -9.9
20190806/1245   -9.9
20190806/1315   -9.9
20190806/1345   -9.9
20190806/1415   -9.9
20190806/1445   -9.9
20190806/1515   -9.9
20190806/1545   -9.9
20190806/1615   -9.9
20190806/1645   -9.9
20190806/1715   -9.9
20190806/1745   -9.9
20190806/1815   -9.9
20190806/1845   -9.9
20190806/1915   -9.9
20190806/1945   -9.9
20190806/2015   -9.9
20190806/2045   -9.9
20190806/2115   -9.9
20190806/2145   -9.9
20190806/2215   -9.9
20190806/2245   -9.9
20190806/2315   -9.9
20190806/2345   -9.9
20190807/0015   -9.9
20190807/0045   -9.9
20190807/0115   -9.9
20190807/0145   -9.9
20190807/0215   -9.9
20190807/0245   -9.9
20190807/0315   -9.9
20190807/0345   -9.9
20190807/0415   -9.9
20190807/0445   -9.9
20190807/0515   -9.9
20190807/0545   -9.9
20190807/0615   -9.9
20190807/0645   -9.9
20190807/0715   -9.9
20190807/0745   -9.9
20190807/0815   -9.9
20190807/0845   -9.9
20190807/0915   -9.9
20190807/0945   -9.9
20190807/1015   -9.9
20190807/1045   -9.9
20190807/1115   -9.9
20190807/1145   -9.9
20190807/1215   -9.9
20190807/1245   -9.9
20190807/1315   -9.9
20190807/1345   -9.9
20190807/1415   -9.9
20190807/1445   -9.9
20190807/1515   -9.9
20190807/1545   -9.9
20190807/1615   -9.9
20190807/1645   -9.9
20190807/1715   -9.9
20190807/1745   -9.9
20190807/1815   -9.9
20190807/1845   -9.9
20190807/1915   -9.9
20190807/1945   -9.9
20190807/2015   -9.9
20190807/2045   -9.9
20190807/2115   -9.9
20190807/2145   -9.9
20190807/2215   -9.9
20190807/2245   -9.9
20190807/2315   -9.9
20190807/2345   -9.9
20190808/0015   -9.9
20190808/0045   -9.9
20190808/0115   -9.9
20190808/0145   -9.9
20190808/0215   -9.9
20190808/0245   -9.9
20190808/0315   -9.9
20190808/0345   -9.9
20190808/0415   -9.9
20190808/0445   -9.9
20190808/0515   -9.9
20190808/0545   -9.9
20190808/0615   -9.9
20190808/0645   -9.9
20190808/0715   -9.9
20190808/0745   -9.9
20190808/0815   -9.9
20190808/0845   -9.9
20190808/0915   -9.9
20190808/0945   -9.9
20190808/1015   -9.9
20190808/1045   -9.9
20190808/1115   -9.9
20190808/1145   -9.9
20190808/1215   -9.9
20190808/1245   -9.9
20190808/1315   -9.9
20190808/1345   -9.9
20190808/1415   -9.9
20190808/1445   -9.9
20190808/1515   -9.9
20190808/1545   -9.9
20190808/1615   -9.9
20190808/1645   -9.9
20190808/1715   -9.9
20190808/1745   -9.9
20190808/1815   -9.9
20190808/1845   -9.9
20190808/1915   -9.9
20190808/1945   -9.9
20190808/2015   -9.9
20190808/2045   -9.9
20190808/2115   -9.9
20190808/2145   -9.9
20190808/2215   -9.9
20190808/2245   -9.9
20190808/2315   -9.9
20190808/2345   -9.9
20190809/0015   -9.9
20190809/0045   -9.9
20190809/0115   -9.9
20190809/0145   -9.9
20190809/0215   -9.9
20190809/0245   -9.9
20190809/0315   -9.9
20190809/0345   -9.9
20190809/0415   -9.9
20190809/0445   -9.9
20190809/0515   -9.9
20190809/0545   -9.9
20190809/0615   -9.9
20190809/0645   -9.9
20190809/0715   -9.9
20190809/0745   -9.9
20190809/0815   -9.9
20190809/0845   -9.9
20190809/0915   -9.9
20190809/0945   -9.9
20190809/1015   -9.9
20190809/1045   -9.9
20190809/1115   -9.9
20190809/1145   -9.9
20190809/1215   -9.9
20190809/1245   -9.9
20190809/1315   -9.9
20190809/1345   -9.9
20190809/1415   -9.9
20190809/1445   -9.9
20190809/1515   -9.9
20190809/1545   -9.9
20190809/1615   -9.9
20190809/1645   -9.9
20190809/1715   -9.9
20190809/1745   -9.9
20190809/1815   -9.9
20190809/1845   -9.9
20190809/1915   -9.9
20190809/1945   -9.9
20190809/2015   -9.9
20190809/2045   -9.9
20190809/2115   -9.9
20190809/2145   -9.9
20190809/2215   -9.9
20190809/2245   -9.9
20190809/2315   -9.9
20190809/2345   -9.9
20190810/0015   -9.9
20190810/0045   -9.9
20190810/0115   -9.9
20190810/0145   -9.9
20190810/0215   -9.9
20190810/0245   -9.9
20190810/0315   -9.9
20190810/0345   -9.9
20190810/0415   -9.9
20190810/0445   -9.9
20190810/0515   -9.9
20190810/0545   -9.9
20190810/0615   -9.9
20190810/0645   -9.9
20190810/0715   -9.9
20190810/0745   -9.9
20190810/0815   -9.9
20190810/0845   -9.9
20190810/0915   -9.9
20190810/0945   -9.9
20190810/1015   -9.9
20190810/1045   -9.9
20190810/1115   -9.9
20190810/1145   -9.9
20190810/1215   -9.9
20190810/1245   -9.9
20190810/1315   -9.9
20190810/1345   -9.9
20190810/1415   -9.9
20190810/1445   -9.9
20190810/1515   -9.9
20190810/1545   -9.9
20190810/1615   -9.9
20190810/1645   -9.9
20190810/1715   -9.9
20190810/1745   -9.9
20190810/1815   -9.9
20190810/1845   -9.9
20190810/1915   -9.9
20190810/1945   -9.9
20190810/2015   -9.9
20190810/2045   -9.9
20190810/2115   -9.9
20190810/2145   -9.9
20190810/2215   -9.9
20190810/2245   -9.9
20190810/2315   -9.9
20190810/2345   -9.9
20190811/0015   -9.9
20190811/0045   -9.9
20190811/0115   -9.9
20190811/0145   -9.9
20190811/0215   -9.9
20190811/0245   -9.9
20190811/0315   -9.9
20190811/0345   -9.9
20190811/0415   -9.9
20190811/0445   -9.9
20190811/0515   -9.9
20190811/0545   -9.9
20190811/0615   -9.9
20190811/0645   -9.9
20190811/0715   -9.9
20190811/0745   -9.9
20190811/0815   -9.9
20190811/0845   -9.9
20190811/0915   -9.9
20190811/0945   -9.9
20190811/1015   -9.9
20190811/1045   -9.9
20190811/1115   -9.9
20190811/1145   -9.9
20190811/1215   -9.9
20190811/1245   -9.9
20190811/1315   -9.9
20190811/1345   -9.9
20190811/1415   -9.9
20190811/1445   -9.9
20190811/1515   -9.9
20190811/1545   -9.9
20190811/1615   -9.9
20190811/1645   -9.9
20190811/1715   -9.9
20190811/1745   -9.9
20190811/1815   -9.9
20190811/1845   -9.9
20190811/1915   -9.9
20190811/1945   -9.9
20190811/2015   -9.9
20190811/2045   -9.9
20190811/2115   -9.9
20190811/2145   -9.9
20190811/2215   -9.9
20190811/2245   -9.9
20190811/2315   -9.9
20190811/2345   -9.9
20190812/0015   -9.9
20190812/0045   -9.9
20190812/0115   -9.9
20190812/0145   -9.9
20190812/0215   -9.9
20190812/0245   -9.9
20190812/0315   -9.9
20190812/0345   -9.9
20190812/0415   -9.9
20190812/0445   -9.9
20190812/0515   -9.9
20190812/0545   -9.9
20190812/0615   -9.9
20190812/0645   -9.9
20190812/0715   -9.9
20190812/0745   -9.9
20190812/0815   -9.9
20190812/0845   -9.9
20190812/0915   -9.9
20190812/0945   -9.9
20190812/1015   -9.9
20190812/1045   -9.9
20190812/1115   -9.9
20190812/1145   -9.9
20190812/1215   -9.9
20190812/1245   -9.9
20190812/1315   -9.9
20190812/1345   -9.9
20190812/1415   -9.9
20190812/1445   -9.9
20190812/1515   -9.9
20190812/1545   -9.9
20190812/1615   -9.9
20190812/1645   -9.9
20190812/1715   -9.9
20190812/1745   -9.9
20190812/1815   -9.9
20190812/1845   -9.9
20190812/1915   -9.9
20190812/1945   -9.9
20190812/2015   -9.9
20190812/2045   -9.9
20190812/2115   -9.9
20190812/2145   -9.9
20190812/2215   -9.9
20190812/2245   -9.9
20190812/2315   -9.9
20190812/2345   -9.9
20190813/0015   -9.9
20190813/0045   -9.9
20190813/0115   -9.9
20190813/0145   -9.9
20190813/0215   -9.9
20190813/0245   -9.9
20190813/0315   -9.9
20190813/0345   -9.9
20190813/0415   -9.9
20190813/0445   -9.9
20190813/0515   -9.9
20190813/0545   -9.9
20190813/0615   -9.9
20190813/0645   -9.9
20190813/0715   -9.9
20190813/0745   -9.9
20190813/0815   -9.9
20190813/0845   -9.9
20190813/0915   -9.9
20190813/0945   -9.9
20190813/1015   -9.9
20190813/1045   -9.9
20190813/1115   -9.9
20190813/1145   -9.9
20190813/1215   -9.9
20190813/1245   -9.9
20190813/1315   -9.9
20190813/1345   -9.9
20190813/1415   -9.9
20190813/1445   -9.9
20190813/1515   -9.9
20190813/1545   -9.9
20190813/1615   -9.9
20190813/1645   -9.9
20190813/1715   -9.9
20190813/1745   -9.9
20190813/1815   -9.9
20190813/1845   -9.9
20190813/1915   -9.9
20190813/1945   -9.9
20190813/2015   -9.9
20190813/2045   -9.9
20190813/2115   -9.9
20190813/2145   -9.9
20190813/2215   -9.9
20190813/2245   -9.9
20190813/2315   -9.9
20190813/2345   -9.9
20190814/0015   -9.9
20190814/0045   -9.9
20190814/0115   -9.9
20190814/0145   -9.9
20190814/0215   -9.9
20190814/0245   -9.9
20190814/0315   -9.9
20190814/0345   -9.9
20190814/0415   -9.9
20190814/0445   -9.9
20190814/0515   -9.9
20190814/0545   -9.9
20190814/0615   -9.9
20190814/0645   -9.9
20190814/0715   -9.9
20190814/0745   -9.9
20190814/0815   -9.9
20190814/0845   -9.9
20190814/0915   -9.9
20190814/0945   -9.9
20190814/1015   -9.9
20190814/1045   -9.9
20190814/1115   -9.9
20190814/1145   -9.9
20190814/1215   -9.9
20190814/1245   -9.9
20190814/1315   -9.9
20190814/1345   -9.9
20190814/1415   -9.9
20190814/1445   -9.9
20190814/1515   -9.9
20190814/1545   -9.9
20190814/1615   -9.9
20190814/1645   -9.9
20190814/1715   -9.9
20190814/1745   -9.9
20190814/1815   -9.9
20190814/1845   -9.9
20190814/1915   -9.9
20190814/1945   -9.9
20190814/2015   -9.9
20190814/2045   -9.9
20190814/2115   -9.9
20190814/2145   -9.9
20190814/2215   -9.9
20190814/2245   -9.9
20190814/2315   -9.9
20190814/2345   -9.9
20190815/0015   -9.9
20190815/0045   -9.9
20190815/0115   -9.9
20190815/0145   -9.9
20190815/0215   -9.9
20190815/0245   -9.9
20190815/0315   -9.9
20190815/0345   -9.9
20190815/0415   -9.9
20190815/0445   -9.9
20190815/0515   -9.9
20190815/0545   -9.9
20190815/0615   -9.9
20190815/0645   -9.9
20190815/0715   -9.9
20190815/0745   -9.9
20190815/0815   -9.9
20190815/0845   -9.9
20190815/0915   -9.9
20190815/0945   -9.9
20190815/1015   -9.9
20190815/1045   -9.9
20190815/1115   -9.9
20190815/1145   -9.9
20190815/1215   -9.9
20190815/1245   -9.9
20190815/1315   -9.9
20190815/1345   -9.9
20190815/1415   -9.9
20190815/1445   -9.9
20190815/1515   -9.9
20190815/1545   -9.9
20190815/1615   -9.9
20190815/1645   -9.9
20190815/1715   -9.9
20190815/1745   -9.9
20190815/1815   -9.9
20190815/1845   -9.9
20190815/1915   -9.9
20190815/1945   -9.9
20190815/2015   -9.9
20190815/2045   -9.9
20190815/2115   -9.9
20190815/2145   -9.9
20190815/2215   -9.9
20190815/2245   -9.9
20190815/2315   -9.9
20190815/2345   -9.9
20190816/0015   -9.9
20190816/0045   -9.9
20190816/0115   -9.9
20190816/0145   -9.9
20190816/0215   -9.9
20190816/0245   -9.9
20190816/0315   -9.9
20190816/0345   -9.9
20190816/0415   -9.9
20190816/0445   -9.9
20190816/0515   -9.9
20190816/0545   -9.9
20190816/0615   -9.9
20190816/0645   -9.9
20190816/0715   -9.9
20190816/0745   -9.9
20190816/0815   -9.9
20190816/0845   -9.9
20190816/0915   -9.9
20190816/0945   -9.9
20190816/1015   -9.9
20190816/1045   -9.9
20190816/1115   -9.9
20190816/1145   -9.9
20190816/1215   -9.9
20190816/1245   -9.9
20190816/1315   -9.9
20190816/1345   -9.9
20190816/1415   -9.9
20190816/1445   -9.9
20190816/1515   -9.9
20190816/1545   -9.9
20190816/1615   -9.9
20190816/1645   -9.9
20190816/1715   -9.9
20190816/1745   -9.9
20190816/1815   -9.9
20190816/1845   -9.9
20190816/1915   -9.9
20190816/1945   -9.9
20190816/2015   -9.9
20190816/2045   -9.9
20190816/2115   -9.9
20190816/2145   -9.9
20190816/2215   -9.9
20190816/2245   -9.9
20190816/2315   -9.9
20190816/2345   -9.9
20190817/0015   -9.9
20190817/0045   -9.9
20190817/0115   -9.9
20190817/0145   -9.9
20190817/0215   -9.9
20190817/0245   -9.9
20190817/0315   -9.9
20190817/0345   -9.9
20190817/0415   -9.9
20190817/0445   -9.9
20190817/0515   -9.9
20190817/0545   -9.9
20190817/0615   -9.9
20190817/0645   -9.9
20190817/0715   -9.9
20190817/0745   -9.9
20190817/0815   -9.9
20190817/0845   -9.9
20190817/0915   -9.9
20190817/0945   -9.9
20190817/1015   -9.9
20190817/1045   -9.9
20190817/1115   -9.9
20190817/1145   -9.9
20190817/1215   -9.9
20190817/1245   -9.9
20190817/1315   -9.9
20190817/1345   -9.9
20190817/1415   -9.9
20190817/1445   -9.9
20190817/1515   -9.9
20190817/1545   -9.9
20190817/1615   -9.9
20190817/1645   -9.9
20190817/1715   -9.9
20190817/1745   -9.9
20190817/1815   -9.9
20190817/1845   -9.9
20190817/1915   -9.9
20190817/1945   -9.9
20190817/2015   -9.9
20190817/2045   -9.9
20190817/2115   -9.9
20190817/2145   -9.9
20190817/2215   -9.9
20190817/2245   -9.9
20190817/2315   -9.9
20190817/2345   -9.9
20190818/0015   -9.9
20190818/0045   -9.9
20190818/0115   -9.9
20190818/0145   -9.9
20190818/0215   -9.9
20190818/0245   -9.9
20190818/0315   -9.9
20190818/0345   -9.9
20190818/0415   -9.9
20190818/0445   -9.9
20190818/0515   -9.9
20190818/0545   -9.9
20190818/0615   -9.9
20190818/0645   -9.9
20190818/0715   -9.9
20190818/0745   -9.9
20190818/0815   -9.9
20190818/0845   -9.9
20190818/0915   -9.9
20190818/0945   -9.9
20190818/1015   -9.9
20190818/1045   -9.9
20190818/1115   -9.9
20190818/1145   -9.9
20190821/0015   -9.9
20190821/0045   -9.9
20190821/0115   -9.9
20190821/0145   -9.9
20190821/0215   -9.9
20190821/0245   -9.9
20190821/0315   -9.9
20190821/0345   -9.9
20190821/0415   -9.9
20190821/0445   -9.9
20190821/0515   -9.9
20190821/0545   -9.9
20190821/0615   -9.9
20190821/0645   -9.9
20190821/0715   -9.9
20190821/0745   -9.9
20190821/0815   -9.9
20190821/0845   -9.9
20190821/0915   -9.9
20190821/0945   -9.9
20190821/1015   -9.9
20190821/1045   -9.9
20190821/1115   -9.9
20190821/1145   -9.9
20190821/1215   -9.9
20190821/1245   -9.9
20190821/1315   -9.9
20190821/1345   -9.9
20190821/1415   -9.9
20190821/1445   -9.9
20190821/1515   -9.9
20190821/1545   -9.9
20190821/1615   -9.9
20190821/1645   -9.9
20190821/1715   -9.9
20190821/1745   -9.9
20190821/1815   -9.9
20190821/1845   -9.9
20190821/1915   -9.9
20190821/1945   -9.9
20190821/2015   -9.9
20190821/2045   -9.9
20190821/2115   -9.9
20190821/2145   -9.9
20190821/2215   -9.9
20190821/2245   -9.9
20190821/2315   -9.9
20190821/2345   -9.9
20190822/0015   -9.9
20190822/0045   -9.9
20190822/0115   -9.9
20190822/0145   -9.9
20190822/0215   -9.9
20190822/0245   -9.9
20190822/0315   -9.9
20190822/0345   -9.9
20190822/0415   -9.9
20190822/0445   -9.9
20190822/0515   -9.9
20190822/0545   -9.9
20190822/0615   -9.9
20190822/0645   -9.9
20190822/0715   -9.9
20190822/0745   -9.9
20190822/0815   -9.9
20190822/0845   -9.9
20190822/0915   -9.9
20190822/0945   -9.9
20190822/1015   -9.9
20190822/1045   -9.9
20190822/1115   -9.9
20190822/1145   -9.9
20190822/1215   -9.9
20190822/1245   -9.9
20190822/1315   -9.9
20190822/1345   -9.9
20190822/1415   -9.9
20190822/1445   -9.9
20190822/1515   -9.9
20190822/1545   -9.9
20190822/1615   -9.9
20190822/1645   -9.9
20190822/1715   -9.9
20190822/1745   -9.9
20190822/1815   -9.9
20190822/1845   -9.9
20190822/1915   -9.9
20190822/1945   -9.9
20190822/2015   -9.9
20190822/2045   -9.9
20190822/2115   -9.9
20190822/2145   -9.9
20190822/2215   -9.9
20190822/2245   -9.9
20190822/2315   -9.9
20190822/2345   -9.9
20190823/0015   -9.9
20190823/0045   -9.9
20190823/0115   -9.9
20190823/0145   -9.9
20190823/0215   -9.9
20190823/0245   -9.9
20190823/0315   -9.9
20190823/0345   -9.9
20190823/0415   -9.9
20190823/0445   -9.9
20190823/0515   -9.9
20190823/0545   -9.9
20190823/0615   -9.9
20190823/0645   -9.9
20190823/0715   -9.9
20190823/0745   -9.9
20190823/0815   -9.9
20190823/0845   -9.9
20190823/0915   -9.9
20190823/0945   -9.9
20190823/1015   -9.9
20190823/1045   -9.9
20190823/1115   -9.9
20190823/1145   -9.9
20190823/1215   -9.9
20190823/1245   -9.9
20190823/1315   -9.9
20190823/1345   -9.9
20190823/1415   -9.9
20190823/1445   -9.9
20190823/1515   -9.9
20190823/1545   -9.9
20190823/1615   -9.9
20190823/1645   -9.9
20190823/1715   -9.9
20190823/1745   -9.9
20190823/1815   -9.9
20190823/1845   -9.9
20190823/1915   -9.9
20190823/1945   -9.9
20190823/2015   -9.9
20190823/2045   -9.9
20190823/2115   -9.9
20190823/2145   -9.9
20190823/2215   -9.9
20190823/2245   -9.9
20190823/2315   -9.9
20190823/2345   -9.9
20190824/0015   -9.9
20190824/0045   -9.9
20190824/0115   -9.9
20190824/0145   -9.9
20190824/0215   -9.9
20190824/0245   -9.9
20190824/0315   -9.9
20190824/0345   -9.9
20190824/0415   -9.9
20190824/0445   -9.9
20190824/0515   -9.9
20190824/0545   -9.9
20190824/0615   -9.9
20190824/0645   -9.9
20190824/0715   -9.9
20190824/0745   -9.9
20190824/0815   -9.9
20190824/0845   -9.9
20190824/0915   -9.9
20190824/0945   -9.9
20190824/1015   -9.9
20190824/1045   -9.9
20190824/1115   -9.9
20190824/1145   -9.9
20190824/1215   -9.9
20190824/1245   -9.9
20190824/1315   -9.9
20190824/1345   -9.9
20190824/1415   -9.9
20190824/1445   -9.9
20190824/1515   -9.9
20190824/1545   -9.9
20190824/1615   -9.9
20190824/1645   -9.9
20190824/1715   -9.9
20190824/1745   -9.9
20190824/1815   -9.9
20190824/1845   -9.9
20190824/1915   -9.9
20190824/1945   -9.9
20190824/2015   -9.9
20190824/2045   -9.9
20190824/2115   -9.9
20190824/2145   -9.9
20190824/2215   -9.9
